25100 108
50100 117
75100 119
100100 122
125100 124
150100 125
175100 124
200100 125
225100 125
250100 173
275100 127
300100 128
325100 129
350100 129
375100 130
400100 132
425100 130
450100 130
475100 131
500100 131
525100 131
550100 132
575100 132
600100 133
625100 133
650100 134
675100 134
700100 135
725100 135
750100 135
775100 135
800100 135
825100 135
850100 135
875100 136
900100 136
925100 136
950100 136
975100 136
1000100 136
1025100 137
1050100 137
1075100 137
1100100 137
1125100 137
1150100 137
1175100 137
1200100 138
1225100 138
1250100 138
1275100 139
1300100 139
1325100 139
1350100 139
1375100 139
1400100 140
1425100 140
1450100 140
1475100 140
1500100 140
1525100 140
1550100 140
1575100 141
1600100 140
1625100 140
1650100 141
1675100 141
1700100 141
1725100 141
1750100 141
1775100 141
1800100 141
1825100 141
1850100 141
1875100 141
1900100 141
1925100 141
1950100 141
1975100 141
2000100 141
2025100 141
2050100 141
2075100 141
2100100 142
2125100 142
2150100 142
2175100 142
2200100 142
2225100 142
2250100 142
2275100 142
2300100 142
2325100 143
2350100 142
2375100 143
2400100 143
2425100 143
2450100 143
2475100 143
2500100 143
2525100 143
2550100 144
2575100 144
2600100 144
2625100 144
2650100 144
2675100 144
2700100 144
2725100 144
2750100 145
2775100 145
2800100 145
2825100 145
2850100 145
2875100 145
2900100 145
2925100 145
2950100 145
2975100 145
3000100 145
3025100 145
3050100 146
3075100 146
3100100 146
3125100 146
3150100 147
3175100 146
3200100 146
3225100 146
3250100 146
3275100 146
3300100 146
3325100 146
3350100 146
3375100 146
3400100 146
3425100 146
3450100 146
3475100 146
3500100 146
3525100 146
3550100 146
3575100 146
3600100 146
3625100 146
3650100 146
3675100 146
3700100 146
3725100 146
3750100 146
3775100 146
3800100 146
3825100 146
3850100 146
3875100 146
3900100 146
3925100 146
3950100 146
3975100 146
4000100 146
4025100 146
4050100 146
4075100 146
4100100 146
4125100 147
4150100 147
4175100 147
4200100 146
4225100 147
4250100 147
4275100 147
4300100 147
4325100 147
4350100 150
4375100 147
4400100 147
4425100 147
4450100 147
4475100 147
4500100 147
4525100 147
4550100 147
4575100 147
4600100 147
4625100 147
4650100 148
4675100 148
4700100 148
4725100 148
4750100 148
4775100 148
4800100 148
4825100 148
4850100 148
4875100 148
4900100 148
4925100 148
4950100 148
4975100 148
5000100 148
5025100 148
5050100 148
5075100 148
5100100 149
5125100 149
5150100 149
5175100 149
5200100 149
5225100 149
5250100 149
5275100 149
5300100 149
5325100 149
5350100 149
5375100 149
5400100 149
5425100 149
5450100 149
5475100 149
5500100 151
5525100 152
5550100 150
5575100 150
5600100 150
5625100 150
5650100 150
5675100 150
5700100 150
5725100 150
5750100 150
5775100 151
5800100 150
5825100 150
5850100 150
5875100 150
5900100 150
5925100 152
5950100 151
5975100 150
6000100 150
6025100 150
6050100 150
6075100 150
6100100 151
6125100 151
6150100 150
6175100 151
6200100 151
6225100 151
6250100 151
6275100 151
6300100 151
6325100 151
6350100 151
6375100 151
6400100 151
6425100 151
6450100 151
6475100 151
6500100 151
6525100 151
6550100 151
6575100 151
6600100 151
6625100 151
6650100 151
6675100 151
6700100 151
6725100 151
6750100 151
6775100 151
6800100 151
