100 84
25100 141
50100 140
75100 168
100100 178
125100 152
150100 168
175100 170
200100 171
225100 178
250100 222
275100 178
300100 196
325100 184
350100 184
375100 203
400100 201
425100 310
450100 198
475100 202
500100 205
525100 182
550100 210
575100 202
600100 176
625100 254
650100 202
675100 194
700100 211
725100 210
750100 199
775100 223
800100 200
825100 210
850100 227
875100 214
900100 224
925100 242
950100 265
975100 231
1000100 254
1025100 272
1050100 221
1075100 219
1100100 277
1125100 187
1150100 281
1175100 237
1200100 201
1225100 264
1250100 238
1275100 528
1300100 239
1325100 247
1350100 252
1375100 232
1400100 288
1425100 224
1450100 230
1475100 259
1500100 243
1525100 221
1550100 239
1575100 255
1600100 248
1625100 249
1650100 230
1675100 243
1700100 251
1725100 275
1750100 249
1775100 235
1800100 219
1825100 230
1850100 218
1875100 233
1900100 245
1925100 297
1950100 228
1975100 274
2000100 252
2025100 239
2050100 246
2075100 236
2100100 238
2125100 257
2150100 243
2175100 245
2200100 234
2225100 276
2250100 240
2275100 244
2300100 236
2325100 233
2350100 269
2375100 241
2400100 274
2425100 214
2450100 220
2475100 225
2500100 234
2525100 236
2550100 256
2575100 246
2600100 256
2625100 240
2650100 301
2675100 248
2700100 239
2725100 231
2750100 298
2775100 264
2800100 245
2825100 251
2850100 258
2875100 261
2900100 262
2925100 241
2950100 304
2975100 228
3000100 295
3025100 242
3050100 274
3075100 251
3100100 235
3125100 254
3150100 252
3175100 277
3200100 235
3225100 315
3250100 251
3275100 281
3300100 253
3325100 253
3350100 270
3375100 230
3400100 238
3425100 218
3450100 275
3475100 254
3500100 248
3525100 263
3550100 227
3575100 232
3600100 244
3625100 249
3650100 251
3675100 251
3700100 271
3725100 275
3750100 273
3775100 260
3800100 257
3825100 250
3850100 247
3875100 309
3900100 268
3925100 240
3950100 312
3975100 317
4000100 242
4025100 253
4050100 224
4075100 269
4100100 245
4125100 243
4150100 250
4175100 243
4200100 278
4225100 244
4250100 245
4275100 247
4300100 246
4325100 260
4350100 245
4375100 242
4400100 265
4425100 276
4450100 334
4475100 256
4500100 249
4525100 248
4550100 307
4575100 234
4600100 252
4625100 301
4650100 268
4675100 253
4700100 308
4725100 272
4750100 261
4775100 253
4800100 261
4825100 279
4850100 237
4875100 257
4900100 321
4925100 240
4950100 317
4975100 299
5000100 259
5025100 253
5050100 255
5075100 264
5100100 255
5125100 259
5150100 275
5175100 256
5200100 250
5225100 268
5250100 276
5275100 301
5300100 245
5325100 229
5350100 303
5375100 254
5400100 252
5425100 253
5450100 237
5475100 281
5500100 247
5525100 263
5550100 278
5575100 319
5600100 248
5625100 251
5650100 297
5675100 260
5700100 265
5725100 249
5750100 272
5775100 251
5800100 255
5825100 309
5850100 265
5875100 311
5900100 282
5925100 257
5950100 242
5975100 263
6000100 301
6025100 258
6050100 250
6075100 242
6100100 255
6125100 316
6150100 241
6175100 247
6200100 250
6225100 256
6250100 231
6275100 283
6300100 242
6325100 260
6350100 266
6375100 269
6400100 279
6425100 249
6450100 293
6475100 286
6500100 279
6525100 309
6550100 261
6575100 233
6600100 256
6625100 226
6650100 352
6675100 256
6700100 261
6725100 308
6750100 248
6775100 247
6800100 288
6825100 234
6850100 259
6875100 254
6900100 267
6925100 315
6950100 250
6975100 241
7000100 257
7025100 308
7050100 247
7075100 247
7100100 227
7125100 243
7150100 329
7175100 287
7200100 249
7225100 277
7250100 269
7275100 282
7300100 270
7325100 257
7350100 269
7375100 273
7400100 330
7425100 266
7450100 316
7475100 284
7500100 275
7525100 304
7550100 281
7575100 302
7600100 272
7625100 244
7650100 251
7675100 261
7700100 238
7725100 326
7750100 248
7775100 315
7800100 269
7825100 269
7850100 352
7875100 353
7900100 275
7925100 268
7950100 270
7975100 246
8000100 284
8025100 274
8050100 264
8075100 325
8100100 267
8125100 340
8150100 330
8175100 263
8200100 325
8225100 293
8250100 338
8275100 261
8300100 277
8325100 273
8350100 299
8375100 309
8400100 349
8425100 257
8450100 290
8475100 256
8500100 317
8525100 305
8550100 340
8575100 317
8600100 274
8625100 290
8650100 256
8675100 267
8700100 261
8725100 317
8750100 275
8775100 271
8800100 278
8825100 324
8850100 250
8875100 261
8900100 328
8925100 292
8950100 277
8975100 285
9000100 278
9025100 273
9050100 263
9075100 265
9100100 287
9125100 264
9150100 292
9175100 331
9200100 270
9225100 298
9250100 308
9275100 276
9300100 277
9325100 272
9350100 276
9375100 286
9400100 316
9425100 335
9450100 272
9475100 280
9500100 256
9525100 324
9550100 264
9575100 343
9600100 324
9625100 284
9650100 261
9675100 285
9700100 270
9725100 314
9750100 260
9775100 282
9800100 347
