100 159
25100 1358
50100 92687
75100 134371
100100 210361
125100 44707
150100 207858
175100 219665
200100 67474
225100 223051
250100 498271
275100 408017
300100 229567
325100 522224
350100 619513
375100 798123
400100 494557
425100 370826
450100 654913
475100 958615
500100 575444
525100 807358
550100 94332
575100 530478
600100 1135966
625100 675511
650100 686732
675100 524902
700100 975022
725100 972552
750100 966142
775100 1432723
800100 914674
825100 1393439
850100 991895
875100 947168
900100 346478
925100 828021
950100 73869
975100 425425
1000100 1240014
1025100 1638161
1050100 818263
1075100 2339742
1100100 2104076
1125100 1194028
1150100 1155250
1175100 2420781
1200100 1427286
1225100 2193359
1250100 2469510
1275100 1258480
1300100 1505200
1325100 1695000
1350100 3410730
1375100 594632
1400100 3093754
1425100 1555200
1450100 3419784
1475100 1277747
1500100 3859430
1525100 1762891
1550100 2040899
1575100 1363650
1600100 2450843
1625100 3312751
1650100 772446
1675100 1467009
1700100 3958299
1725100 1991280
1750100 734840
1775100 3546253
1800100 2823335
1825100 3297885
1850100 2377275
1875100 4140022
1900100 2946915
1925100 98418
1950100 5078300
1975100 894027
2000100 1894955
2025100 5297755
2050100 1338541
2075100 3829072
2100100 559381
2125100 4324200
2150100 859268
2175100 4439962
2200100 3585963
2225100 614790
2250100 4829330
2275100 263182
2300100 4699279
2325100 5479457
2350100 5242224
2375100 5482166
2400100 4933499
2425100 1073890
2450100 5825463
2475100 5447421
2500100 4641332
2525100 563607
2550100 3985388
2575100 4558873
2600100 5044373
2625100 4207300
2650100 1526767
2675100 7899880
2700100 4377982
2725100 3301016
2750100 5023220
2775100 6299021
2800100 4065652
2825100 2971056
2850100 7701652
2875100 6324613
2900100 2102045
2925100 643919
2950100 4020280
2975100 5047479
3000100 5974434
3025100 4900440
3050100 7503141
3075100 2740186
3100100 5214862
3125100 1907715
3150100 1571549
3175100 7262426
3200100 4867765
3225100 4188356
3250100 6350577
3275100 6755351
3300100 5929695
3325100 3862151
3350100 8051886
3375100 5002979
3400100 5177402
3425100 3548591
3450100 9221498
3475100 5596134
3500100 7664523
3525100 5612138
3550100 928753
3575100 5896730
3600100 9682995
3625100 7498273
3650100 9190561
3675100 6596774
3700100 5739801
3725100 2529506
3750100 5208978
3775100 4222227
3800100 6705694
3825100 5455017
3850100 780680
3875100 470179
3900100 10036476
3925100 6152923
3950100 10187210
3975100 10238138
4000100 2237715
4025100 9547744
4050100 5667623
4075100 6327115
4100100 4289694
4125100 441003
4150100 8588865
4175100 4161629
4200100 307374
4225100 9501043
4250100 5891651
4275100 4249039
4300100 8591379
4325100 10910374
4350100 10246602
4375100 2110420
4400100 1472259
4425100 9330751
4450100 6633320
4475100 5830810
4500100 5217546
4525100 6525922
4550100 7192404
4575100 641794
4600100 5662119
4625100 1856654
4650100 12768407
4675100 8374632
4700100 7532922
4725100 4336148
4750100 4512201
4775100 6566734
4800100 2802859
4825100 8971980
4850100 8972626
4875100 2650182
4900100 2290232
4925100 3602351
4950100 8438654
4975100 11882328
5000100 343536
5025100 3229608
5050100 9576489
5075100 11861877
5100100 7880872
5125100 17170663
5150100 9227348
5175100 8952833
5200100 3306096
5225100 13157195
5250100 369909
5275100 13576235
5300100 14111613
5325100 8881710
5350100 7929835
5375100 9629607
5400100 1955040
5425100 12282842
5450100 7803062
5475100 14227899
5500100 7879257
5525100 4260971
5550100 5024720
5575100 2351906
5600100 3401645
5625100 4554607
5650100 6104988
5675100 13359570
5700100 5049467
5725100 6005586
5750100 10552946
5775100 8587277
5800100 5550834
5825100 7106010
5850100 10135123
5875100 6465481
5900100 8145920
5925100 823823
5950100 8959529
5975100 14777594
6000100 13025900
6025100 103137
6050100 7672577
6075100 11798582
6100100 3276016
6125100 11482484
6150100 8492103
6175100 13107254
6200100 5893052
6225100 5649652
6250100 8259720
6275100 1979625
